,lat,long,weather
ketchikan,49.604062776224424,-136.49935316015535,"{'coord': {'lon': -131.65, 'lat': 55.34}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 277.97, 'pressure': 1001, 'humidity': 92, 'temp_min': 277.55, 'temp_max': 278.15}, 'visibility': 16093, 'wind': {'speed': 2.6, 'deg': 160}, 'rain': {'1h': 0.25}, 'clouds': {'all': 90}, 'dt': 1547954400, 'sys': {'type': 1, 'id': 7741, 'message': 0.0036, 'country': 'US', 'sunrise': 1548003465, 'sunset': 1548032291}, 'id': 5554428, 'name': 'Ketchikan', 'cod': 200}"
solovetskiy,66.08259547666822,36.102130432581646,"{'cod': '404', 'message': 'city not found'}"
kitoy,52.7379236433128,104.14339553044596,"{'coord': {'lon': 103.9, 'lat': 52.6}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 257.15, 'pressure': 1024, 'humidity': 84, 'temp_min': 257.15, 'temp_max': 257.15}, 'visibility': 10000, 'wind': {'speed': 3, 'deg': 160}, 'clouds': {'all': 0}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 8891, 'message': 0.0036, 'country': 'RU', 'sunrise': 1547946215, 'sunset': 1547976450}, 'id': 2022024, 'name': 'Kitoy', 'cod': 200}"
coffs harbour,-30.432720932516467,155.1515170063189,"{'coord': {'lon': 153.13, 'lat': -30.3}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 303.32, 'pressure': 1017, 'humidity': 74, 'temp_min': 300.15, 'temp_max': 305.15}, 'visibility': 10000, 'wind': {'speed': 5.1, 'deg': 180}, 'clouds': {'all': 100}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 9521, 'message': 0.0047, 'country': 'AU', 'sunrise': 1547924656, 'sunset': 1547974324}, 'id': 2171085, 'name': 'Coffs Harbour', 'cod': 200}"
sabha,27.458263746064716,13.430888528022678,"{'coord': {'lon': 14.43, 'lat': 27.03}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 284.298, 'pressure': 976.86, 'humidity': 95, 'temp_min': 284.298, 'temp_max': 284.298, 'sea_level': 1029.73, 'grnd_level': 976.86}, 'wind': {'speed': 3.41, 'deg': 185.501}, 'clouds': {'all': 8}, 'dt': 1547956233, 'sys': {'message': 0.0028, 'country': 'LY', 'sunrise': 1547963537, 'sunset': 1548002067}, 'id': 2212775, 'name': 'Sabha', 'cod': 200}"
kasongo-lunda,-6.437290840586741,16.86124989935763,"{'coord': {'lon': 16.82, 'lat': -6.48}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 293.673, 'pressure': 950.68, 'humidity': 99, 'temp_min': 293.673, 'temp_max': 293.673, 'sea_level': 1025.39, 'grnd_level': 950.68}, 'wind': {'speed': 0.91, 'deg': 253.501}, 'clouds': {'all': 76}, 'dt': 1547956244, 'sys': {'message': 0.0034, 'country': 'CD', 'sunrise': 1547959829, 'sunset': 1548004610}, 'id': 2315026, 'name': 'Kasongo-Lunda', 'cod': 200}"
saldanha,-36.45323319620021,5.591566586267476,"{'coord': {'lon': -6.55, 'lat': 41.42}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 277.723, 'pressure': 949.22, 'humidity': 96, 'temp_min': 277.723, 'temp_max': 277.723, 'sea_level': 1024.86, 'grnd_level': 949.22}, 'wind': {'speed': 2.31, 'deg': 335.001}, 'rain': {'3h': 0.335}, 'clouds': {'all': 36}, 'dt': 1547956213, 'sys': {'message': 0.003, 'country': 'PT', 'sunrise': 1547970455, 'sunset': 1548005229}, 'id': 2737599, 'name': 'Saldanha', 'cod': 200}"
bolshaya atnya,56.28853822447229,49.507013157277726,"{'cod': '404', 'message': 'city not found'}"
itarema,-2.3610981558646955,-39.56402643010193,"{'coord': {'lon': -39.92, 'lat': -2.92}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 297.698, 'pressure': 1020.96, 'humidity': 96, 'temp_min': 297.698, 'temp_max': 297.698, 'sea_level': 1026.69, 'grnd_level': 1020.96}, 'wind': {'speed': 2.21, 'deg': 95.0008}, 'clouds': {'all': 32}, 'dt': 1547956278, 'sys': {'message': 0.0048, 'country': 'BR', 'sunrise': 1547973767, 'sunset': 1548017915}, 'id': 3393692, 'name': 'Itarema', 'cod': 200}"
aykhal,66.13483446998481,108.13234294367828,"{'coord': {'lon': 111.51, 'lat': 65.95}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 248.348, 'pressure': 945.09, 'humidity': 55, 'temp_min': 248.348, 'temp_max': 248.348, 'sea_level': 1017.2, 'grnd_level': 945.09}, 'wind': {'speed': 1.51, 'deg': 163.001}, 'clouds': {'all': 44}, 'dt': 1547956306, 'sys': {'message': 0.0034, 'country': 'RU', 'sunrise': 1547950309, 'sunset': 1547968719}, 'id': 2027296, 'name': 'Aykhal', 'cod': 200}"
grindavik,57.78069620449625,-27.531879199189945,"{'coord': {'lon': -22.43, 'lat': 63.84}, 'weather': [{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 272.15, 'pressure': 999, 'humidity': 86, 'temp_min': 272.15, 'temp_max': 272.15}, 'visibility': 800, 'wind': {'speed': 12.9, 'deg': 240, 'gust': 20.1}, 'clouds': {'all': 75}, 'dt': 1547955240, 'sys': {'type': 1, 'id': 90, 'message': 0.0038, 'country': 'IS', 'sunrise': 1547980894, 'sunset': 1548002435}, 'id': 3416888, 'name': 'Grindavik', 'cod': 200}"
antigonish,45.193157001935134,-62.133772924242294,"{'coord': {'lon': -61.99, 'lat': 45.62}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 261.15, 'pressure': 1029, 'humidity': 85, 'temp_min': 261.15, 'temp_max': 261.15}, 'visibility': 11265, 'wind': {'speed': 2.6, 'deg': 300}, 'clouds': {'all': 90}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 876, 'message': 0.004, 'country': 'CA', 'sunrise': 1547984477, 'sunset': 1548017828}, 'id': 5886182, 'name': 'Antigonish', 'cod': 200}"
tsiroanomandidy,-19.14588538329832,46.0456599851355,"{'coord': {'lon': 46.05, 'lat': -18.77}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 291.798, 'pressure': 915.82, 'humidity': 100, 'temp_min': 291.798, 'temp_max': 291.798, 'sea_level': 1024.21, 'grnd_level': 915.82}, 'wind': {'speed': 1.61, 'deg': 79.5008}, 'rain': {'3h': 0.865}, 'clouds': {'all': 56}, 'dt': 1547956307, 'sys': {'message': 0.0029, 'country': 'MG', 'sunrise': 1547951652, 'sunset': 1547998747}, 'id': 1054463, 'name': 'Tsiroanomandidy', 'cod': 200}"
chekmagush,54.969799260539276,54.715275765896365,"{'coord': {'lon': 54.65, 'lat': 55.14}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 268.249, 'pressure': 998.67, 'humidity': 90, 'temp_min': 268.249, 'temp_max': 268.249, 'sea_level': 1020.53, 'grnd_level': 998.67}, 'wind': {'speed': 3.51, 'deg': 214.501}, 'clouds': {'all': 88}, 'dt': 1547956255, 'sys': {'message': 0.0051, 'country': 'RU', 'sunrise': 1547958734, 'sunset': 1547987579}, 'id': 569579, 'name': 'Chekmagush', 'cod': 200}"
longavi,-36.046834481332745,-71.74450449772918,"{'cod': '404', 'message': 'city not found'}"
dudinka,71.1202696745367,85.41617198769438,"{'coord': {'lon': 86.18, 'lat': 69.41}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 256.249, 'pressure': 1002.56, 'humidity': 79, 'temp_min': 256.249, 'temp_max': 256.249, 'sea_level': 1010.68, 'grnd_level': 1002.56}, 'wind': {'speed': 5.91, 'deg': 207.501}, 'clouds': {'all': 64}, 'dt': 1547956047, 'sys': {'message': 0.0029, 'country': 'RU', 'sunrise': 1547960495, 'sunset': 1547970699}, 'id': 1507116, 'name': 'Dudinka', 'cod': 200}"
hambantota,3.127298200151614,82.92154552343504,"{'coord': {'lon': 81.12, 'lat': 6.12}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 300.15, 'pressure': 1014, 'humidity': 74, 'temp_min': 300.15, 'temp_max': 300.15}, 'visibility': 10000, 'wind': {'speed': 2.1, 'deg': 340}, 'clouds': {'all': 75}, 'dt': 1547953800, 'sys': {'type': 1, 'id': 9124, 'message': 0.0035, 'country': 'LK', 'sunrise': 1547945510, 'sunset': 1547988066}, 'id': 1244926, 'name': 'Hambantota', 'cod': 200}"
fremont,41.45071419664126,-96.66287298074649,"{'coord': {'lon': -121.99, 'lat': 37.55}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 288.65, 'pressure': 1023, 'humidity': 87, 'temp_min': 287.15, 'temp_max': 289.85}, 'visibility': 11265, 'wind': {'speed': 1.16, 'deg': 76.0008}, 'clouds': {'all': 90}, 'dt': 1547955300, 'sys': {'type': 1, 'id': 4322, 'message': 0.0068, 'country': 'US', 'sunrise': 1547997572, 'sunset': 1548033533}, 'id': 5350734, 'name': 'Fremont', 'cod': 200}"
lethem,3.520871956062848,-58.685850776522074,"{'coord': {'lon': -59.8, 'lat': 3.38}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 300.548, 'pressure': 1010.91, 'humidity': 61, 'temp_min': 300.548, 'temp_max': 300.548, 'sea_level': 1025.15, 'grnd_level': 1010.91}, 'wind': {'speed': 5.91, 'deg': 63.5008}, 'clouds': {'all': 8}, 'dt': 1547956309, 'sys': {'message': 0.0032, 'country': 'GY', 'sunrise': 1547979094, 'sunset': 1548022136}, 'id': 3379316, 'name': 'Lethem', 'cod': 200}"
sterling,58.63670406863892,-148.87480368052923,"{'coord': {'lon': -77.4, 'lat': 39}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 275.42, 'pressure': 1006, 'humidity': 100, 'temp_min': 273.15, 'temp_max': 277.55}, 'visibility': 6437, 'wind': {'speed': 2.6, 'deg': 20}, 'rain': {'1h': 1.95}, 'snow': {'1h': 1.1}, 'clouds': {'all': 90}, 'dt': 1547955300, 'sys': {'type': 1, 'id': 4343, 'message': 0.005, 'country': 'US', 'sunrise': 1547987082, 'sunset': 1548022616}, 'id': 4787534, 'name': 'Sterling', 'cod': 200}"
sorvag,63.36606343707032,-9.611430275131909,"{'cod': '404', 'message': 'city not found'}"
alta floresta,-9.401252911417203,-53.823671087244065,"{'coord': {'lon': -56.08, 'lat': -9.87}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 298.223, 'pressure': 999.4, 'humidity': 86, 'temp_min': 298.223, 'temp_max': 298.223, 'sea_level': 1025.27, 'grnd_level': 999.4}, 'wind': {'speed': 1.51, 'deg': 29.5008}, 'clouds': {'all': 32}, 'dt': 1547956310, 'sys': {'message': 0.0095, 'country': 'BR', 'sunrise': 1547977023, 'sunset': 1548022413}, 'id': 6316343, 'name': 'Alta Floresta', 'cod': 200}"
la rioja,-28.686826318740913,-68.15022879446848,"{'coord': {'lon': -66.86, 'lat': -29.41}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 295.198, 'pressure': 971.92, 'humidity': 63, 'temp_min': 295.198, 'temp_max': 295.198, 'sea_level': 1028.67, 'grnd_level': 971.92}, 'wind': {'speed': 3.41, 'deg': 82.0008}, 'clouds': {'all': 56}, 'dt': 1547956310, 'sys': {'message': 0.0039, 'country': 'AR', 'sunrise': 1547977595, 'sunset': 1548027002}, 'id': 3848950, 'name': 'La Rioja', 'cod': 200}"
tambura,6.879794455887932,26.7193455989038,"{'cod': '404', 'message': 'city not found'}"
san cristobal,2.6108878089150096,-85.9832840589097,"{'coord': {'lon': -78.55, 'lat': -0.39}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 286.08, 'pressure': 1026, 'humidity': 100, 'temp_min': 285.15, 'temp_max': 287.15}, 'visibility': 10000, 'wind': {'speed': 2.6, 'deg': 70}, 'clouds': {'all': 75}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8555, 'message': 0.0039, 'country': 'EC', 'sunrise': 1547983263, 'sunset': 1548026966}, 'id': 3652462, 'name': 'San Cristobal', 'cod': 200}"
candawaga,9.75416386827844,116.53666506224647,"{'cod': '404', 'message': 'city not found'}"
cherskiy,74.34393321090431,159.47309303518256,"{'coord': {'lon': 161.3, 'lat': 68.75}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 237.223, 'pressure': 1030.61, 'humidity': 58, 'temp_min': 237.223, 'temp_max': 237.223, 'sea_level': 1040.02, 'grnd_level': 1030.61}, 'wind': {'speed': 1.21, 'deg': 127.501}, 'clouds': {'all': 8}, 'dt': 1547956240, 'sys': {'message': 0.0045, 'country': 'RU', 'sunrise': 1547941437, 'sunset': 1547953690}, 'id': 2126199, 'name': 'Cherskiy', 'cod': 200}"
chokurdakh,84.19681440486539,149.6080421319569,"{'coord': {'lon': 147.9, 'lat': 70.62}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 231.698, 'pressure': 1032.63, 'humidity': 0, 'temp_min': 231.698, 'temp_max': 231.698, 'sea_level': 1034.99, 'grnd_level': 1032.63}, 'wind': {'speed': 1.21, 'deg': 120.501}, 'clouds': {'all': 12}, 'dt': 1547955998, 'sys': {'message': 0.0039, 'country': 'RU', 'sunrise': 1547949864, 'sunset': 1547951700}, 'id': 2126123, 'name': 'Chokurdakh', 'cod': 200}"
nacala,-13.956703865087661,40.42392300189056,"{'coord': {'lon': 40.69, 'lat': -14.56}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 300.973, 'pressure': 1019.91, 'humidity': 99, 'temp_min': 300.973, 'temp_max': 300.973, 'sea_level': 1021.94, 'grnd_level': 1019.91}, 'wind': {'speed': 4.46, 'deg': 334.001}, 'rain': {'3h': 0.165}, 'clouds': {'all': 24}, 'dt': 1547956312, 'sys': {'message': 0.0101, 'country': 'MZ', 'sunrise': 1547953352, 'sunset': 1547999623}, 'id': 1035025, 'name': 'Nacala', 'cod': 200}"
dabola,11.165835493017852,-11.238197985598248,"{'coord': {'lon': -11.11, 'lat': 10.74}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 285.398, 'pressure': 948.25, 'humidity': 68, 'temp_min': 285.398, 'temp_max': 285.398, 'sea_level': 1028.83, 'grnd_level': 948.25}, 'wind': {'speed': 1.51, 'deg': 15.0008}, 'clouds': {'all': 0}, 'dt': 1547956312, 'sys': {'message': 0.0067, 'country': 'GN', 'sunrise': 1547968061, 'sunset': 1548009796}, 'id': 2422442, 'name': 'Dabola', 'cod': 200}"
namibe,-19.98516635876176,6.89951226744904,"{'coord': {'lon': 12.15, 'lat': -15.19}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 296.923, 'pressure': 1021.85, 'humidity': 100, 'temp_min': 296.923, 'temp_max': 296.923, 'sea_level': 1025.67, 'grnd_level': 1021.85}, 'wind': {'speed': 1.21, 'deg': 322.001}, 'clouds': {'all': 88}, 'dt': 1547956018, 'sys': {'message': 0.003, 'country': 'AO', 'sunrise': 1547960144, 'sunset': 1548006532}, 'id': 3347019, 'name': 'Namibe', 'cod': 200}"
phalaborwa,-23.25989513031311,32.24901581845302,"{'coord': {'lon': 31.14, 'lat': -23.95}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 293.15, 'pressure': 1019, 'humidity': 64, 'temp_min': 293.15, 'temp_max': 293.15}, 'wind': {'speed': 7.2, 'deg': 190, 'gust': 14.4}, 'clouds': {'all': 8}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 1915, 'message': 0.0055, 'country': 'ZA', 'sunrise': 1547954690, 'sunset': 1548002863}, 'id': 965528, 'name': 'Phalaborwa', 'cod': 200}"
richards bay,-31.808179318335604,37.34388168633282,"{'coord': {'lon': 32.06, 'lat': -28.77}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 291.999, 'pressure': 1017.56, 'humidity': 99, 'temp_min': 291.999, 'temp_max': 291.999, 'sea_level': 1035.6, 'grnd_level': 1017.56}, 'wind': {'speed': 5.76, 'deg': 190.501}, 'rain': {'3h': 2.585}, 'clouds': {'all': 92}, 'dt': 1547956269, 'sys': {'message': 0.0235, 'country': 'ZA', 'sunrise': 1547953918, 'sunset': 1548003189}, 'id': 962367, 'name': 'Richards Bay', 'cod': 200}"
kristinehamn,60.1331190950622,14.14568051343474,"{'coord': {'lon': 14.11, 'lat': 59.31}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 266.68, 'pressure': 1013, 'humidity': 100, 'temp_min': 265.15, 'temp_max': 268.15}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 290}, 'clouds': {'all': 0}, 'dt': 1547954400, 'sys': {'type': 1, 'id': 1779, 'message': 0.0067, 'country': 'SE', 'sunrise': 1547969897, 'sunset': 1547995883}, 'id': 2699282, 'name': 'Kristinehamn', 'cod': 200}"
los llanos de aridane,30.024888900189353,-21.04203300522539,"{'coord': {'lon': -17.92, 'lat': 28.66}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 290.15, 'pressure': 1028, 'humidity': 67, 'temp_min': 290.15, 'temp_max': 290.15}, 'visibility': 10000, 'wind': {'speed': 4.1, 'deg': 340}, 'clouds': {'all': 32}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 2377, 'message': 0.0036, 'country': 'ES', 'sunrise': 1547971482, 'sunset': 1548009654}, 'id': 2514651, 'name': 'Los Llanos de Aridane', 'cod': 200}"
san quintin,29.919523024366086,-116.47099639076657,"{'coord': {'lon': 120.52, 'lat': 17.54}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 299.723, 'pressure': 986.27, 'humidity': 69, 'temp_min': 299.723, 'temp_max': 299.723, 'sea_level': 1027.33, 'grnd_level': 986.27}, 'wind': {'speed': 1.46, 'deg': 56.0008}, 'clouds': {'all': 0}, 'dt': 1547956314, 'sys': {'message': 0.0038, 'country': 'PH', 'sunrise': 1547937103, 'sunset': 1547977562}, 'id': 1688687, 'name': 'San Quintin', 'cod': 200}"
nurota,41.834771046205645,65.64120555176044,"{'coord': {'lon': 65.69, 'lat': 40.56}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 275.15, 'pressure': 1018, 'humidity': 74, 'temp_min': 275.15, 'temp_max': 275.15}, 'visibility': 10000, 'wind': {'speed': 3.1, 'deg': 200}, 'clouds': {'all': 80}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 9007, 'message': 0.0028, 'country': 'UZ', 'sunrise': 1547952990, 'sunset': 1547988012}, 'id': 1513087, 'name': 'Nurota', 'cod': 200}"
khryashchevka,53.798010419245514,49.34812195361431,"{'coord': {'lon': 49.09, 'lat': 53.81}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 259.15, 'pressure': 1012, 'humidity': 84, 'temp_min': 259.15, 'temp_max': 259.15}, 'visibility': 8000, 'wind': {'speed': 3, 'deg': 200}, 'clouds': {'all': 32}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 9043, 'message': 0.0034, 'country': 'RU', 'sunrise': 1547959683, 'sunset': 1547989298}, 'id': 549191, 'name': 'Khryashchevka', 'cod': 200}"
chipiona,36.733966427335716,-6.857470678745699,"{'coord': {'lon': -75.2, 'lat': -14.54}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 286.898, 'pressure': 804.85, 'humidity': 91, 'temp_min': 286.898, 'temp_max': 286.898, 'sea_level': 1024.94, 'grnd_level': 804.85}, 'wind': {'speed': 0.56, 'deg': 86.0008}, 'rain': {'3h': 0.125}, 'clouds': {'all': 12}, 'dt': 1547956270, 'sys': {'message': 0.018, 'country': 'PE', 'sunrise': 1547981178, 'sunset': 1548027435}, 'id': 3933345, 'name': 'Chipiona', 'cod': 200}"
provideniya,47.197548715987665,-176.97898476717413,"{'coord': {'lon': -173.23, 'lat': 64.42}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 263.249, 'pressure': 1026.23, 'humidity': 100, 'temp_min': 263.249, 'temp_max': 263.249, 'sea_level': 1032.85, 'grnd_level': 1026.23}, 'wind': {'speed': 1.71, 'deg': 40.0008}, 'clouds': {'all': 88}, 'dt': 1547956293, 'sys': {'message': 0.0079, 'country': 'RU', 'sunrise': 1548017388, 'sunset': 1548038341}, 'id': 4031574, 'name': 'Provideniya', 'cod': 200}"
kologriv,59.33990590973161,43.84719616052857,"{'coord': {'lon': 44.31, 'lat': 58.83}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 262.548, 'pressure': 999.4, 'humidity': 76, 'temp_min': 262.548, 'temp_max': 262.548, 'sea_level': 1021.66, 'grnd_level': 999.4}, 'wind': {'speed': 2.96, 'deg': 264.001}, 'clouds': {'all': 68}, 'dt': 1547956316, 'sys': {'message': 0.0033, 'country': 'RU', 'sunrise': 1547962469, 'sunset': 1547988812}, 'id': 546282, 'name': 'Kologriv', 'cod': 200}"
